125.000000,65.000000,76.000000,0.000000,24.000000,25.000000,89.624063,23.000000,4.979115,1.000000
667.000000,323.000000,519.000000,30.000000,30.000000,83.000000,6117.447774,101.000000,339.858210,1.000000
140.000000,84.000000,110.000000,0.000000,14.000000,14.000000,1155.033488,34.000000,64.168527,1.000000
42.000000,27.000000,29.000000,3.000000,3.000000,7.000000,134.436094,7.000000,7.468672,1.000000
259.000000,155.000000,204.000000,2.000000,17.000000,38.000000,812.486658,54.000000,45.138148,1.000000
410.000000,193.000000,213.000000,16.000000,106.000000,71.000000,38.039100,60.000000,2.113283,1.000000
43.000000,25.000000,33.000000,0.000000,0.000000,10.000000,196.363636,16.000000,10.909091,1.000000
17.000000,12.000000,12.000000,0.000000,0.000000,5.000000,0.000000,3.000000,0.000000,1.000000
139.000000,83.000000,103.000000,9.000000,3.000000,26.000000,47.548875,35.000000,2.641604,1.000000
267.000000,111.000000,164.000000,9.000000,55.000000,40.000000,1327.294180,44.000000,73.738566,1.000000
247.000000,117.000000,145.000000,3.000000,52.000000,46.000000,1468.926181,48.000000,81.607010,1.000000
685.000000,384.000000,535.000000,20.000000,38.000000,95.000000,5706.127821,151.000000,317.007101,1.000000
346.000000,193.000000,289.000000,26.000000,4.000000,29.000000,590.038313,56.000000,32.779906,1.000000
410.000000,193.000000,213.000000,16.000000,106.000000,71.000000,38.039100,60.000000,2.113283,1.000000
142.000000,60.000000,96.000000,4.000000,11.000000,32.000000,153.453240,22.000000,8.525180,1.000000
235.000000,146.000000,181.000000,8.000000,4.000000,41.000000,1812.043564,45.000000,100.669087,1.000000
466.000000,314.000000,377.000000,18.000000,14.000000,70.000000,2788.539305,92.000000,154.918850,1.000000
394.000000,230.000000,332.000000,11.000000,17.000000,38.000000,2262.448688,66.000000,125.691594,1.000000
372.000000,266.000000,283.000000,11.000000,22.000000,63.000000,2557.429090,111.000000,142.079394,1.000000
685.000000,384.000000,535.000000,20.000000,38.000000,95.000000,5706.127821,151.000000,317.007101,1.000000
338.000000,177.000000,252.000000,16.000000,10.000000,75.000000,340.621903,0.000000,18.923439,1.000000
470.000000,265.000000,307.000000,12.000000,72.000000,81.000000,558.412239,71.000000,31.022902,1.000000
338.000000,177.000000,252.000000,16.000000,10.000000,75.000000,340.621903,0.000000,18.923439,1.000000
410.000000,193.000000,213.000000,16.000000,106.000000,71.000000,38.039100,60.000000,2.113283,1.000000
240.000000,118.000000,142.000000,4.000000,35.000000,57.000000,620.637948,50.000000,34.479886,1.000000
188.000000,110.000000,130.000000,11.000000,13.000000,33.000000,914.912111,32.000000,50.828451,1.000000
412.000000,245.000000,355.000000,7.000000,0.000000,51.000000,3058.974386,88.000000,169.943021,1.000000
