45558.709575,2.838833,-125.299581,125.684258,1.000000
-16000.991959,140.441125,18.404729,23.549172,1.000000
-2374.412626,-939.511944,-134.432641,-44.897366,1.000000
-16306.037980,140.371943,-100.165578,-23.397384,1.000000
-16972.761303,142.490749,-14.889188,-68.009649,1.000000
-16057.673250,146.144542,42.217336,58.252328,1.000000
30720.190396,1725.178919,-90.483500,-181.674487,1.000000
-2374.412626,-939.511944,-134.432641,-44.897366,1.000000
45558.709575,2.838833,-125.299581,125.684258,1.000000
-16000.991959,140.441125,18.404729,23.549172,1.000000
-10280.105018,-254.988838,-53.123711,-40.524470,1.000000
-2374.412626,-939.511944,-134.432641,-44.897366,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
-17054.033941,197.125902,-23.259376,-22.714062,1.000000
45558.709575,2.838833,-125.299581,125.684258,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
-15137.176395,-81.708955,-37.978156,-59.883461,1.000000
-17579.939743,401.590444,63.690877,71.908846,1.000000
-17467.369978,304.527487,20.084272,54.232100,1.000000
-11700.182925,-4.723000,-16.527747,30.081430,1.000000
-17577.561237,367.394281,20.519005,37.799816,1.000000
45558.709575,2.838833,-125.299581,125.684258,1.000000
-11700.182925,-4.723000,-16.527747,30.081430,1.000000
-17078.697908,104.800790,-47.492615,-83.157586,1.000000
-17573.101797,339.238419,-3.779883,18.751716,1.000000
-17409.891690,309.470596,24.762610,34.263312,1.000000
-2374.412626,-939.511944,-134.432641,-44.897366,1.000000
-15364.764920,-199.029679,-96.938695,-82.298555,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
-16775.255373,129.535821,94.239038,116.867791,1.000000
-4889.078101,-499.922751,22.281111,30.812847,1.000000
-16306.037980,140.371943,-100.165578,-23.397384,1.000000
45558.709575,2.838833,-125.299581,125.684258,1.000000
-17158.551321,211.904316,19.011597,18.383257,1.000000
30720.190396,1725.178919,-90.483500,-181.674487,1.000000
-15137.176395,-81.708955,-37.978156,-59.883461,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
-6427.681956,212.035606,99.614696,192.238525,1.000000
45558.709575,2.838833,-125.299581,125.684258,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
-11721.711519,-270.059032,185.293962,211.826646,1.000000
-17358.924219,187.138013,23.101715,22.214624,1.000000
-15364.764920,-199.029679,-96.938695,-82.298555,1.000000
-17057.941431,306.964004,85.749989,87.645498,1.000000
-16306.037980,140.371943,-100.165578,-23.397384,1.000000
-10280.105018,-254.988838,-53.123711,-40.524470,1.000000
-16000.991959,140.441125,18.404729,23.549172,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
45558.709575,2.838833,-125.299581,125.684258,1.000000
-11721.711519,-270.059032,185.293962,211.826646,1.000000
-6427.681956,212.035606,99.614696,192.238525,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
45558.709575,2.838833,-125.299581,125.684258,1.000000
-16007.991793,118.049085,15.187619,17.053322,1.000000
-17054.033941,197.125902,-23.259376,-22.714062,1.000000
-15137.176395,-81.708955,-37.978156,-59.883461,1.000000
-16766.245154,221.488281,91.761282,88.889512,1.000000
-16225.173518,145.177464,13.232457,60.823594,1.000000
-15709.482550,-145.024862,-140.810019,-196.630726,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
-15364.764920,-199.029679,-96.938695,-82.298555,1.000000
-2374.412626,-939.511944,-134.432641,-44.897366,1.000000
-15364.764920,-199.029679,-96.938695,-82.298555,1.000000
-16972.761303,142.490749,-14.889188,-68.009649,0.000000
-11700.182925,-4.723000,-16.527747,30.081430,1.000000
45558.709575,2.838833,-125.299581,125.684258,1.000000
-10280.105018,-254.988838,-53.123711,-40.524470,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
-11721.711519,-270.059032,185.293962,211.826646,1.000000
-17358.924219,187.138013,23.101715,22.214624,1.000000
-10280.105018,-254.988838,-53.123711,-40.524470,1.000000
-13960.735757,-86.386341,45.067053,41.776683,1.000000
-17054.033941,197.125902,-23.259376,-22.714062,1.000000
30093.092155,-304.524023,216.858085,-106.945356,1.000000
