1745.000000,187.000000,1.000000,1.000000
325.000000,27.000000,1.000000,1.000000
2534.000000,284.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
433.000000,16.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
382.000000,4.000000,1.000000,1.000000
415.000000,36.000000,1.000000,1.000000
433.000000,16.000000,1.000000,1.000000
452.000000,9.000000,1.000000,1.000000
1745.000000,187.000000,1.000000,1.000000
265.000000,9.000000,1.000000,1.000000
1007.000000,38.000000,1.000000,1.000000
122.000000,7.000000,1.000000,1.000000
244.000000,31.000000,1.000000,1.000000
325.000000,27.000000,1.000000,1.000000
2534.000000,284.000000,1.000000,1.000000
316.000000,19.000000,1.000000,1.000000
411.000000,40.000000,1.000000,1.000000
698.000000,41.000000,1.000000,1.000000
986.000000,49.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1745.000000,187.000000,1.000000,1.000000
265.000000,9.000000,1.000000,1.000000
244.000000,31.000000,1.000000,1.000000
316.000000,19.000000,1.000000,1.000000
227.000000,10.000000,1.000000,1.000000
411.000000,40.000000,1.000000,1.000000
428.000000,45.000000,1.000000,1.000000
200.000000,13.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1007.000000,38.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1745.000000,187.000000,1.000000,1.000000
452.000000,9.000000,1.000000,1.000000
433.000000,16.000000,1.000000,1.000000
218.000000,85.000000,1.000000,1.000000
218.000000,85.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
415.000000,36.000000,1.000000,1.000000
325.000000,27.000000,1.000000,1.000000
256.000000,13.000000,1.000000,1.000000
698.000000,41.000000,1.000000,1.000000
218.000000,85.000000,1.000000,1.000000
218.000000,85.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
316.000000,19.000000,1.000000,1.000000
54.000000,1.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
244.000000,31.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
218.000000,85.000000,1.000000,1.000000
259.000000,8.000000,1.000000,1.000000
45.000000,3.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
986.000000,49.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
1605.000000,43.000000,1.000000,1.000000
150.000000,4.000000,1.000000,1.000000
244.000000,31.000000,1.000000,1.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
190.000000,16.000000,0.000000,0.000000
259.000000,8.000000,0.000000,0.000000
2534.000000,284.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
2534.000000,284.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
244.000000,31.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
452.000000,9.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
2534.000000,284.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
2534.000000,284.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1745.000000,187.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1745.000000,187.000000,0.000000,0.000000
1007.000000,38.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1007.000000,38.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
265.000000,9.000000,0.000000,0.000000
2534.000000,284.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
452.000000,9.000000,0.000000,0.000000
2534.000000,284.000000,0.000000,0.000000
244.000000,31.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
265.000000,9.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
986.000000,49.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
1745.000000,187.000000,0.000000,0.000000
244.000000,31.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
259.000000,8.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
433.000000,16.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
415.000000,36.000000,0.000000,0.000000
218.000000,85.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
122.000000,7.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
2534.000000,284.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
122.000000,7.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
265.000000,9.000000,0.000000,0.000000
88.000000,4.000000,0.000000,0.000000
1605.000000,43.000000,0.000000,0.000000
411.000000,40.000000,0.000000,0.000000
