17490.869762,270.359363,-315.212674,586.012472,1.000000
4657.295481,221.249266,-160.394618,20.971666,1.000000
7707.337425,161.437251,-131.692011,-36.065304,1.000000
281.832324,88.780546,-95.704431,-0.256312,1.000000
-7751.256871,-112.089327,108.591350,195.370953,1.000000
-10438.353002,-145.793122,996.406836,-47.477991,1.000000
5318.258346,94.503846,-237.011100,4.297990,1.000000
4657.295481,221.249266,-160.394618,20.971666,1.000000
7707.337425,161.437251,-131.692011,-36.065304,1.000000
-7320.445918,-23.790065,-65.642655,-52.034642,1.000000
281.832324,88.780546,-95.704431,-0.256312,1.000000
75487.207588,-534.151975,-87.083046,-59.186443,1.000000
-1470.280288,-276.202950,25.300843,-50.376921,1.000000
266.989106,-278.027104,-107.625116,200.458139,1.000000
-12142.894553,-190.432027,-126.421674,83.721881,1.000000
-14140.282723,-37.373308,105.232632,-33.625619,1.000000
9153.124936,-538.609093,107.798740,115.950940,1.000000
-11032.867434,-166.767265,-120.039402,-6.969236,1.000000
75487.207588,-534.151975,-87.083046,-59.186443,1.000000
15457.086189,-3.816342,38.920865,-8.979231,1.000000
-13890.154439,-122.921927,-147.270045,26.871225,1.000000
-8904.061157,79.706723,-223.834593,-66.025374,1.000000
-11163.224588,-196.289391,-84.886354,40.283618,0.000000
-10413.843157,-26.433672,-185.871270,-40.823691,1.000000
-6885.188319,-14.126397,-195.192772,-46.060922,1.000000
-13324.532518,-54.867915,-180.631021,-43.714599,1.000000
-2019.250780,126.562848,-198.544492,-13.552223,1.000000
-7611.828101,-286.109799,-87.556477,62.616953,1.000000
3016.325237,-664.598564,-198.819560,101.793857,1.000000
-3136.841546,-226.538604,-60.608773,-18.737300,1.000000
-12416.573439,-274.481981,-140.991624,19.590088,1.000000
-14712.415880,33.333470,46.312818,-61.608643,1.000000
4657.295481,221.249266,-160.394618,20.971666,1.000000
281.832324,88.780546,-95.704431,-0.256312,1.000000
-378.151306,84.111776,-158.394974,34.596906,1.000000
5961.181652,398.930592,-281.363868,0.486233,1.000000
9254.111101,-11.100810,189.106071,-189.517176,1.000000
-7349.591351,121.692940,-166.642876,26.029912,1.000000
-12142.894553,-190.432027,-126.421674,83.721881,1.000000
3327.472850,201.661412,-246.440259,-81.883452,1.000000
5318.258346,94.503846,-237.011100,4.297990,1.000000
-6042.237713,23.596797,-203.863587,-46.080071,1.000000
1481.770008,-811.491798,119.024689,203.144238,1.000000
-11032.867434,-166.767265,-120.039402,-6.969236,1.000000
-11174.541831,-82.327421,379.455972,-35.720603,1.000000
75487.207588,-534.151975,-87.083046,-59.186443,1.000000
21716.578954,856.966826,290.914329,37.924821,1.000000
-10413.843157,-26.433672,-185.871270,-40.823691,0.000000
-13324.532518,-54.867915,-180.631021,-43.714599,0.000000
-2019.250780,126.562848,-198.544492,-13.552223,1.000000
-3136.841546,-226.538604,-60.608773,-18.737300,0.000000
-14712.415880,33.333470,46.312818,-61.608643,1.000000
4657.295481,221.249266,-160.394618,20.971666,1.000000
281.832324,88.780546,-95.704431,-0.256312,1.000000
-7751.256871,-112.089327,108.591350,195.370953,1.000000
5961.181652,398.930592,-281.363868,0.486233,0.000000
9254.111101,-11.100810,189.106071,-189.517176,1.000000
-14910.855550,95.425305,-213.877361,-73.504309,0.000000
-12142.894553,-190.432027,-126.421674,83.721881,0.000000
-14682.627149,29.250640,-200.643842,-57.914685,0.000000
3327.472850,201.661412,-246.440259,-81.883452,1.000000
5318.258346,94.503846,-237.011100,4.297990,1.000000
-11032.867434,-166.767265,-120.039402,-6.969236,0.000000
75487.207588,-534.151975,-87.083046,-59.186443,1.000000
-8141.659786,-195.297445,-151.748973,46.147697,1.000000
-11087.556331,-107.265319,-198.407717,-6.460548,1.000000
-4218.425150,-3.230115,-61.648965,4.470614,1.000000
-378.151306,84.111776,-158.394974,34.596906,1.000000
-12693.623243,-85.400024,-6.397070,-13.755672,1.000000
5961.181652,398.930592,-281.363868,0.486233,1.000000
21716.578954,856.966826,290.914329,37.924821,1.000000
7707.337425,161.437251,-131.692011,-36.065304,1.000000
281.832324,88.780546,-95.704431,-0.256312,1.000000
-7751.256871,-112.089327,108.591350,195.370953,1.000000
21716.578954,856.966826,290.914329,37.924821,1.000000
15457.086189,-3.816342,38.920865,-8.979231,1.000000
17828.011779,-310.768823,515.815460,-228.126613,1.000000
-14740.035593,42.300011,-202.242003,-62.157484,1.000000
75487.207588,-534.151975,-87.083046,-59.186443,1.000000
-2963.297335,4.019397,-143.950109,-78.620736,1.000000
9254.111101,-11.100810,189.106071,-189.517176,1.000000
11088.815756,-53.720750,-228.222506,63.527468,1.000000
-10438.353002,-145.793122,996.406836,-47.477991,1.000000
-6133.580942,-7.929365,398.155057,37.139424,1.000000
-378.151306,84.111776,-158.394974,34.596906,1.000000
20770.615645,23.072836,-165.341081,96.994537,1.000000
853.584957,-220.572531,98.364572,-132.473148,1.000000
21716.578954,856.966826,290.914329,37.924821,1.000000
-10954.422277,-93.201280,-68.070701,-39.156022,1.000000
-14913.010543,84.369347,-243.824769,-65.348842,1.000000
17828.011779,-310.768823,515.815460,-228.126613,1.000000
-9019.634021,-192.709824,-25.418857,0.292777,1.000000
-14674.890442,73.936664,195.483184,-53.773791,1.000000
853.584957,-220.572531,98.364572,-132.473148,1.000000
-12416.573439,-274.481981,-140.991624,19.590088,0.000000
-7751.256871,-112.089327,108.591350,195.370953,1.000000
21716.578954,856.966826,290.914329,37.924821,1.000000
-14899.095567,87.243806,-129.838137,-66.195236,1.000000
-6133.580942,-7.929365,398.155057,37.139424,1.000000
75487.207588,-534.151975,-87.083046,-59.186443,1.000000
9153.124936,-538.609093,107.798740,115.950940,1.000000
-1470.280288,-276.202950,25.300843,-50.376921,1.000000
-10798.418348,-129.469510,-136.773807,-39.348064,1.000000
-14861.332388,68.035037,-228.282012,-64.436098,1.000000
17490.869762,270.359363,-315.212674,586.012472,1.000000
-14764.394348,50.026423,-177.818239,-68.879293,1.000000
-8370.021255,-118.389788,63.387296,-41.729500,1.000000
15457.086189,-3.816342,38.920865,-8.979231,1.000000
-14282.589511,-24.133313,-81.779458,-44.636308,1.000000
22174.053917,271.952652,39.759780,-89.471522,1.000000
-10938.928440,-329.654731,114.936556,-11.495603,1.000000
-3272.287241,-178.425877,37.672230,41.513518,1.000000
-3514.264102,135.129406,-171.140630,-91.493086,1.000000
17828.011779,-310.768823,515.815460,-228.126613,1.000000
-14925.260906,108.584800,-212.424012,-74.989271,1.000000
-13450.383081,-51.054210,-192.721491,-20.514232,1.000000
-10813.932742,-112.333406,-102.068195,-2.516309,1.000000
-14880.357204,73.714307,-204.985705,-65.282618,1.000000
-8712.669105,-293.498658,-150.908594,90.087472,1.000000
-14928.845723,112.573845,-264.804595,-72.844490,1.000000
-14899.095567,87.243806,-129.838137,-66.195236,1.000000
-12043.271362,-233.389852,-14.164231,56.200888,1.000000
9153.124936,-538.609093,107.798740,115.950940,1.000000
-14928.400487,112.483955,-231.690032,-77.532886,1.000000
75487.207588,-534.151975,-87.083046,-59.186443,1.000000
-10438.353002,-145.793122,996.406836,-47.477991,1.000000
-14913.010543,84.369347,-243.824769,-65.348842,0.000000
-14735.652820,37.459133,-195.660719,-66.269231,1.000000
-14851.376258,38.437144,-179.895249,-60.084340,1.000000
17828.011779,-310.768823,515.815460,-228.126613,1.000000
853.584957,-220.572531,98.364572,-132.473148,1.000000
-7385.324574,-409.496095,-88.156360,214.657478,1.000000
-14282.589511,-24.133313,-81.779458,-44.636308,1.000000
6667.721533,316.917568,-203.386425,-21.363717,1.000000
-12391.300393,-252.926525,-135.877603,55.371742,1.000000
-13450.383081,-51.054210,-192.721491,-20.514232,1.000000
-14880.357204,73.714307,-204.985705,-65.282618,1.000000
15457.086189,-3.816342,38.920865,-8.979231,1.000000
7707.337425,161.437251,-131.692011,-36.065304,1.000000
-2019.250780,126.562848,-198.544492,-13.552223,1.000000
-7611.828101,-286.109799,-87.556477,62.616953,1.000000
3016.325237,-664.598564,-198.819560,101.793857,1.000000
-3136.841546,-226.538604,-60.608773,-18.737300,1.000000
-14712.415880,33.333470,46.312818,-61.608643,0.000000
11088.815756,-53.720750,-228.222506,63.527468,1.000000
-14412.607641,6.448132,-202.045157,-45.630366,1.000000
-6042.237713,23.596797,-203.863587,-46.080071,1.000000
1481.770008,-811.491798,119.024689,203.144238,1.000000
-11032.867434,-166.767265,-120.039402,-6.969236,1.000000
-11174.541831,-82.327421,379.455972,-35.720603,1.000000
-14862.869455,79.203763,-178.898598,-70.116490,1.000000
11088.815756,-53.720750,-228.222506,63.527468,1.000000
-378.151306,84.111776,-158.394974,34.596906,1.000000
5961.181652,398.930592,-281.363868,0.486233,1.000000
21716.578954,856.966826,290.914329,37.924821,1.000000
