314.000000,1.000000,1.000000
26.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
97.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
349.000000,1.000000,1.000000
194.000000,1.000000,1.000000
1632.000000,1.000000,1.000000
1353.000000,0.000000,0.000000
210.000000,1.000000,1.000000
210.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
693.000000,1.000000,1.000000
314.000000,1.000000,1.000000
228.000000,1.000000,1.000000
228.000000,1.000000,1.000000
194.000000,1.000000,1.000000
209.000000,1.000000,1.000000
97.000000,1.000000,1.000000
147.000000,1.000000,1.000000
194.000000,1.000000,1.000000
210.000000,1.000000,1.000000
349.000000,1.000000,1.000000
97.000000,1.000000,1.000000
317.000000,1.000000,1.000000
128.000000,1.000000,1.000000
97.000000,1.000000,1.000000
132.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1632.000000,1.000000,1.000000
97.000000,1.000000,1.000000
349.000000,1.000000,1.000000
228.000000,1.000000,1.000000
194.000000,1.000000,1.000000
381.000000,1.000000,1.000000
228.000000,1.000000,1.000000
314.000000,1.000000,1.000000
132.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
194.000000,1.000000,1.000000
26.000000,1.000000,1.000000
210.000000,1.000000,1.000000
349.000000,1.000000,1.000000
693.000000,1.000000,1.000000
97.000000,1.000000,1.000000
194.000000,1.000000,1.000000
26.000000,1.000000,1.000000
349.000000,1.000000,1.000000
505.000000,1.000000,1.000000
314.000000,1.000000,1.000000
194.000000,1.000000,1.000000
26.000000,1.000000,1.000000
349.000000,1.000000,1.000000
26.000000,1.000000,1.000000
349.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
26.000000,1.000000,1.000000
349.000000,1.000000,1.000000
97.000000,1.000000,1.000000
228.000000,1.000000,1.000000
210.000000,1.000000,1.000000
26.000000,1.000000,1.000000
194.000000,1.000000,1.000000
228.000000,1.000000,1.000000
349.000000,1.000000,1.000000
228.000000,1.000000,1.000000
194.000000,1.000000,1.000000
1632.000000,1.000000,1.000000
147.000000,1.000000,1.000000
317.000000,1.000000,1.000000
128.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
97.000000,1.000000,1.000000
381.000000,1.000000,1.000000
314.000000,1.000000,1.000000
97.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
194.000000,0.000000,0.000000
26.000000,1.000000,1.000000
209.000000,0.000000,0.000000
97.000000,1.000000,1.000000
250.000000,1.000000,1.000000
116.000000,1.000000,1.000000
381.000000,1.000000,1.000000
22.000000,0.000000,0.000000
128.000000,1.000000,1.000000
228.000000,1.000000,1.000000
209.000000,1.000000,1.000000
97.000000,1.000000,1.000000
1632.000000,1.000000,1.000000
1632.000000,1.000000,1.000000
194.000000,1.000000,1.000000
194.000000,1.000000,1.000000
97.000000,1.000000,1.000000
22.000000,0.000000,0.000000
210.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
210.000000,1.000000,1.000000
349.000000,1.000000,1.000000
97.000000,1.000000,1.000000
317.000000,1.000000,1.000000
97.000000,1.000000,1.000000
194.000000,1.000000,1.000000
210.000000,1.000000,1.000000
349.000000,1.000000,1.000000
364.000000,1.000000,1.000000
97.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
97.000000,1.000000,1.000000
228.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
228.000000,0.000000,0.000000
317.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
349.000000,1.000000,1.000000
349.000000,1.000000,1.000000
228.000000,1.000000,1.000000
128.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
349.000000,1.000000,1.000000
1353.000000,1.000000,1.000000
132.000000,1.000000,1.000000
194.000000,1.000000,1.000000
250.000000,1.000000,1.000000
228.000000,1.000000,1.000000
147.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
210.000000,1.000000,1.000000
228.000000,1.000000,1.000000
210.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
349.000000,1.000000,1.000000
97.000000,1.000000,1.000000
228.000000,1.000000,1.000000
210.000000,1.000000,1.000000
97.000000,1.000000,1.000000
97.000000,1.000000,1.000000
314.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
194.000000,1.000000,1.000000
1353.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1632.000000,1.000000,1.000000
228.000000,1.000000,1.000000
194.000000,1.000000,1.000000
26.000000,1.000000,1.000000
349.000000,1.000000,1.000000
194.000000,1.000000,1.000000
97.000000,1.000000,1.000000
26.000000,1.000000,1.000000
349.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
349.000000,1.000000,1.000000
314.000000,1.000000,1.000000
97.000000,1.000000,1.000000
132.000000,1.000000,1.000000
228.000000,1.000000,1.000000
116.000000,1.000000,1.000000
381.000000,1.000000,1.000000
194.000000,1.000000,1.000000
26.000000,1.000000,1.000000
349.000000,1.000000,1.000000
228.000000,1.000000,1.000000
349.000000,1.000000,1.000000
97.000000,1.000000,1.000000
1632.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
194.000000,1.000000,1.000000
317.000000,1.000000,1.000000
228.000000,1.000000,1.000000
22.000000,1.000000,1.000000
194.000000,0.000000,0.000000
228.000000,1.000000,1.000000
26.000000,1.000000,1.000000
194.000000,1.000000,1.000000
26.000000,1.000000,1.000000
1632.000000,0.000000,0.000000
209.000000,1.000000,1.000000
228.000000,1.000000,1.000000
209.000000,1.000000,1.000000
228.000000,1.000000,1.000000
194.000000,1.000000,1.000000
26.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
210.000000,1.000000,1.000000
349.000000,1.000000,1.000000
693.000000,0.000000,0.000000
97.000000,1.000000,1.000000
305.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
194.000000,0.000000,0.000000
209.000000,1.000000,1.000000
128.000000,1.000000,1.000000
314.000000,1.000000,1.000000
97.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
317.000000,1.000000,1.000000
128.000000,1.000000,1.000000
97.000000,1.000000,1.000000
128.000000,1.000000,1.000000
228.000000,1.000000,1.000000
128.000000,1.000000,1.000000
314.000000,1.000000,1.000000
317.000000,1.000000,1.000000
1632.000000,1.000000,1.000000
314.000000,1.000000,1.000000
194.000000,1.000000,1.000000
97.000000,1.000000,1.000000
116.000000,1.000000,1.000000
128.000000,1.000000,1.000000
228.000000,1.000000,1.000000
210.000000,1.000000,1.000000
209.000000,1.000000,1.000000
26.000000,1.000000,1.000000
349.000000,1.000000,1.000000
693.000000,1.000000,1.000000
228.000000,1.000000,1.000000
1468.000000,1.000000,1.000000
194.000000,1.000000,1.000000
210.000000,1.000000,1.000000
314.000000,1.000000,1.000000
1353.000000,1.000000,1.000000
228.000000,1.000000,1.000000
128.000000,1.000000,1.000000
317.000000,1.000000,1.000000
128.000000,1.000000,1.000000
209.000000,1.000000,1.000000
194.000000,1.000000,1.000000
228.000000,1.000000,1.000000
128.000000,1.000000,1.000000
97.000000,1.000000,1.000000
97.000000,1.000000,1.000000
194.000000,1.000000,1.000000
349.000000,1.000000,1.000000
97.000000,1.000000,1.000000
250.000000,1.000000,1.000000
228.000000,1.000000,1.000000
147.000000,1.000000,1.000000
349.000000,1.000000,1.000000
228.000000,1.000000,1.000000
194.000000,1.000000,1.000000
210.000000,1.000000,1.000000
97.000000,1.000000,1.000000
228.000000,0.000000,0.000000
26.000000,0.000000,0.000000
349.000000,0.000000,0.000000
147.000000,0.000000,0.000000
1468.000000,0.000000,0.000000
228.000000,0.000000,0.000000
97.000000,0.000000,0.000000
128.000000,0.000000,0.000000
349.000000,0.000000,0.000000
210.000000,0.000000,0.000000
194.000000,0.000000,0.000000
128.000000,0.000000,0.000000
1353.000000,0.000000,0.000000
907.000000,0.000000,0.000000
1353.000000,0.000000,0.000000
268.000000,0.000000,0.000000
349.000000,0.000000,0.000000
349.000000,0.000000,0.000000
194.000000,0.000000,0.000000
26.000000,0.000000,0.000000
314.000000,0.000000,0.000000
228.000000,0.000000,0.000000
1632.000000,0.000000,0.000000
228.000000,0.000000,0.000000
194.000000,0.000000,0.000000
349.000000,0.000000,0.000000
314.000000,0.000000,0.000000
147.000000,0.000000,0.000000
1468.000000,0.000000,0.000000
0.000000,0.000000,0.000000
349.000000,0.000000,0.000000
228.000000,0.000000,0.000000
169.000000,0.000000,0.000000
1157.000000,0.000000,0.000000
228.000000,0.000000,0.000000
194.000000,0.000000,0.000000
228.000000,0.000000,0.000000
97.000000,0.000000,0.000000
250.000000,0.000000,0.000000
228.000000,0.000000,0.000000
210.000000,0.000000,0.000000
194.000000,0.000000,0.000000
1632.000000,0.000000,0.000000
228.000000,0.000000,0.000000
349.000000,0.000000,0.000000
314.000000,0.000000,0.000000
349.000000,0.000000,0.000000
210.000000,0.000000,0.000000
1468.000000,0.000000,0.000000
314.000000,0.000000,0.000000
314.000000,0.000000,0.000000
1353.000000,0.000000,0.000000
194.000000,0.000000,0.000000
97.000000,0.000000,0.000000
228.000000,0.000000,0.000000
1353.000000,0.000000,0.000000
97.000000,0.000000,0.000000
1353.000000,0.000000,0.000000
228.000000,0.000000,0.000000
194.000000,0.000000,0.000000
228.000000,0.000000,0.000000
116.000000,0.000000,0.000000
381.000000,0.000000,0.000000
22.000000,0.000000,0.000000
194.000000,0.000000,0.000000
268.000000,0.000000,0.000000
1468.000000,0.000000,0.000000
