9.000000,7.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
594.000000,397.000000,391.000000,56.000000,51.000000,128.000000,85.000000,169.000000,145.000000,254.000000,965.486868,1823.696909,20466.723512,108.000000,1137.040195,1.000000
814.000000,429.000000,414.000000,97.000000,140.000000,33.000000,33.000000,66.000000,37.000000,99.000000,174.465006,515.735883,2062.943533,164.000000,114.607974,1.000000
454.000000,325.000000,339.000000,35.000000,8.000000,71.000000,52.000000,100.000000,80.000000,152.000000,465.161370,960.933070,6090.420869,105.000000,338.356715,1.000000
1621.000000,991.000000,1003.000000,142.000000,243.000000,303.000000,214.000000,391.000000,323.000000,605.000000,2584.120279,5042.911165,65075.190276,350.000000,3615.288349,1.000000
427.000000,261.000000,253.000000,24.000000,68.000000,71.000000,44.000000,79.000000,79.000000,123.000000,460.632045,775.365032,3450.920424,78.000000,191.717801,1.000000
1711.000000,723.000000,705.000000,146.000000,512.000000,656.000000,529.000000,1017.000000,679.000000,1546.000000,6242.596040,14543.635964,259291.302456,216.000000,14405.072359,1.000000
1520.000000,888.000000,956.000000,85.000000,234.000000,238.000000,145.000000,269.000000,255.000000,414.000000,1948.453496,3309.662323,31796.398745,269.000000,1766.466597,1.000000
270.000000,154.000000,157.000000,28.000000,50.000000,59.000000,46.000000,83.000000,72.000000,129.000000,395.181656,795.920325,7277.949414,45.000000,404.330523,1.000000
219.000000,132.000000,124.000000,7.000000,49.000000,30.000000,18.000000,34.000000,41.000000,52.000000,185.260466,278.592704,1736.561190,35.000000,96.475622,1.000000
270.000000,154.000000,157.000000,28.000000,50.000000,59.000000,46.000000,83.000000,72.000000,129.000000,395.181656,795.920325,7277.949414,45.000000,404.330523,1.000000
152.000000,58.000000,54.000000,9.000000,60.000000,22.000000,14.000000,26.000000,29.000000,40.000000,117.758980,194.319240,803.775037,25.000000,44.654169,1.000000
89.000000,52.000000,70.000000,0.000000,9.000000,7.000000,4.000000,8.000000,10.000000,12.000000,24.406372,39.863137,68.336807,9.000000,3.796489,1.000000
1838.000000,1308.000000,1371.000000,72.000000,152.000000,320.000000,205.000000,380.000000,339.000000,585.000000,2743.727613,4917.007756,55469.993747,406.000000,3081.666319,1.000000
3445.000000,2021.000000,2147.000000,304.000000,454.000000,731.000000,521.000000,994.000000,752.000000,1515.000000,7046.773539,14475.202110,206672.618913,819.000000,11481.812162,1.000000
1040.000000,620.000000,650.000000,125.000000,107.000000,217.000000,146.000000,269.000000,232.000000,415.000000,1742.859976,3261.062113,30318.860889,199.000000,1684.381161,1.000000
939.000000,589.000000,629.000000,74.000000,66.000000,211.000000,164.000000,309.000000,232.000000,473.000000,1721.390595,3716.825011,57152.790271,233.000000,3175.155015,1.000000
1173.000000,746.000000,713.000000,59.000000,121.000000,193.000000,150.000000,273.000000,214.000000,423.000000,1557.582874,3274.640535,48636.047121,350.000000,2702.002618,1.000000
915.000000,621.000000,594.000000,172.000000,45.000000,216.000000,194.000000,366.000000,232.000000,560.000000,1739.055700,4400.469357,59650.806843,193.000000,3313.933714,1.000000
7.000000,5.000000,6.000000,0.000000,0.000000,2.000000,1.000000,2.000000,3.000000,3.000000,2.000000,4.754888,2.377444,0.000000,0.132080,1.000000
1040.000000,620.000000,650.000000,125.000000,107.000000,217.000000,146.000000,269.000000,232.000000,415.000000,1742.859976,3261.062113,30318.860889,199.000000,1684.381161,1.000000
2402.000000,1097.000000,1110.000000,112.000000,654.000000,499.000000,415.000000,772.000000,525.000000,1187.000000,4594.696539,10725.938078,215722.474052,419.000000,11984.581892,1.000000
966.000000,624.000000,568.000000,80.000000,193.000000,280.000000,195.000000,357.000000,300.000000,552.000000,2362.637807,4542.307917,57914.425944,210.000000,3217.468108,1.000000
1548.000000,853.000000,847.000000,271.000000,191.000000,320.000000,223.000000,421.000000,337.000000,644.000000,2732.503859,5407.413479,60470.091047,350.000000,3359.449503,1.000000
1701.000000,1191.000000,1311.000000,173.000000,33.000000,266.000000,178.000000,319.000000,283.000000,497.000000,2212.191996,4047.895147,41262.660490,376.000000,2292.370027,1.000000
635.000000,466.000000,449.000000,28.000000,53.000000,118.000000,71.000000,139.000000,132.000000,210.000000,865.454849,1479.322765,12198.144495,154.000000,677.674694,1.000000
643.000000,455.000000,474.000000,39.000000,37.000000,108.000000,73.000000,131.000000,124.000000,204.000000,793.527850,1418.656047,13766.217941,137.000000,764.789886,1.000000
1632.000000,854.000000,863.000000,119.000000,264.000000,316.000000,209.000000,372.000000,332.000000,581.000000,2687.994716,4865.897910,45825.671453,253.000000,2545.870636,1.000000
1039.000000,729.000000,716.000000,134.000000,75.000000,174.000000,123.000000,224.000000,187.000000,347.000000,1343.177885,2618.772378,21913.405642,227.000000,1217.411425,1.000000
1603.000000,840.000000,827.000000,206.000000,467.000000,222.000000,165.000000,304.000000,241.000000,469.000000,1811.070945,3711.145099,48278.320023,272.000000,2682.128890,1.000000
1447.000000,697.000000,787.000000,221.000000,176.000000,217.000000,154.000000,282.000000,235.000000,436.000000,1759.315267,3434.161389,40165.445182,251.000000,2231.413621,1.000000
466.000000,235.000000,206.000000,34.000000,106.000000,76.000000,48.000000,86.000000,88.000000,134.000000,517.862041,865.563837,5876.722893,66.000000,326.484605,1.000000
858.000000,378.000000,336.000000,66.000000,244.000000,26.000000,20.000000,36.000000,37.000000,56.000000,160.265180,291.729388,2221.631497,138.000000,123.423972,1.000000
1520.000000,888.000000,956.000000,85.000000,234.000000,238.000000,145.000000,269.000000,255.000000,414.000000,1948.453496,3309.662323,31796.398745,269.000000,1766.466597,1.000000
2770.000000,1825.000000,1858.000000,287.000000,207.000000,750.000000,484.000000,896.000000,771.000000,1380.000000,7255.298755,13235.010129,166019.967057,708.000000,9223.331503,1.000000
707.000000,413.000000,433.000000,106.000000,29.000000,97.000000,67.000000,126.000000,107.000000,193.000000,673.410827,1301.103128,8450.463617,178.000000,469.470201,1.000000
1503.000000,757.000000,776.000000,385.000000,109.000000,184.000000,120.000000,214.000000,202.000000,334.000000,1459.394050,2557.842635,26773.939758,271.000000,1487.441098,1.000000
1632.000000,854.000000,863.000000,119.000000,264.000000,316.000000,209.000000,372.000000,332.000000,581.000000,2687.994716,4865.897910,45825.671453,253.000000,2545.870636,1.000000
3445.000000,2021.000000,2147.000000,304.000000,454.000000,731.000000,521.000000,994.000000,752.000000,1515.000000,7046.773539,14475.202110,206672.618913,819.000000,11481.812162,1.000000
2956.000000,2052.000000,2280.000000,145.000000,117.000000,1057.000000,736.000000,1426.000000,1076.000000,2162.000000,10699.078585,21774.501628,279072.065802,736.000000,15504.003656,1.000000
234.000000,173.000000,162.000000,16.000000,27.000000,61.000000,53.000000,92.000000,74.000000,145.000000,409.880694,900.370738,8826.585268,61.000000,490.365848,1.000000
134.000000,106.000000,106.000000,6.000000,0.000000,28.000000,15.000000,30.000000,36.000000,45.000000,158.605938,232.646625,997.056965,36.000000,55.392054,1.000000
1075.000000,687.000000,783.000000,55.000000,100.000000,278.000000,198.000000,389.000000,303.000000,587.000000,2373.162023,4838.743128,84634.490868,243.000000,4701.916159,1.000000
671.000000,540.000000,526.000000,59.000000,14.000000,180.000000,123.000000,232.000000,197.000000,355.000000,1418.020426,2705.828396,29643.853315,180.000000,1646.880740,1.000000
1711.000000,723.000000,705.000000,146.000000,512.000000,656.000000,529.000000,1017.000000,679.000000,1546.000000,6242.596040,14543.635964,259291.302456,216.000000,14405.072359,1.000000
2929.000000,1923.000000,1928.000000,361.000000,317.000000,737.000000,516.000000,986.000000,761.000000,1502.000000,7130.347936,14376.772471,230808.645687,660.000000,12822.702538,1.000000
746.000000,446.000000,499.000000,89.000000,63.000000,148.000000,90.000000,166.000000,164.000000,256.000000,1130.999098,1883.533313,16900.893513,164.000000,938.938528,1.000000
239.000000,148.000000,156.000000,35.000000,11.000000,32.000000,22.000000,43.000000,41.000000,65.000000,188.529325,348.240880,2105.769073,58.000000,116.987171,1.000000
1040.000000,620.000000,650.000000,125.000000,107.000000,217.000000,146.000000,269.000000,232.000000,415.000000,1742.859976,3261.062113,30318.860889,199.000000,1684.381161,1.000000
7.000000,5.000000,6.000000,0.000000,0.000000,2.000000,1.000000,2.000000,3.000000,3.000000,2.000000,4.754888,2.377444,0.000000,0.132080,1.000000
1767.000000,1239.000000,1286.000000,211.000000,84.000000,367.000000,235.000000,439.000000,387.000000,674.000000,3213.145067,5793.831896,69304.964637,365.000000,3850.275813,1.000000
392.000000,239.000000,256.000000,36.000000,44.000000,57.000000,42.000000,73.000000,69.000000,115.000000,375.494281,702.480313,5398.006612,78.000000,299.889256,1.000000
1536.000000,960.000000,1067.000000,113.000000,100.000000,203.000000,153.000000,282.000000,220.000000,435.000000,1625.550059,3384.891475,39968.398357,398.000000,2220.466575,1.000000
219.000000,126.000000,124.000000,13.000000,46.000000,47.000000,34.000000,62.000000,57.000000,96.000000,294.284957,559.957441,3693.336315,53.000000,205.185351,1.000000
167.000000,77.000000,76.000000,7.000000,57.000000,11.000000,9.000000,15.000000,17.000000,24.000000,53.563523,98.099108,401.314534,16.000000,22.295252,1.000000
250.000000,122.000000,117.000000,6.000000,73.000000,11.000000,6.000000,11.000000,15.000000,17.000000,46.053748,66.417140,132.834280,48.000000,7.379682,1.000000
509.000000,259.000000,265.000000,117.000000,62.000000,83.000000,61.000000,110.000000,93.000000,171.000000,562.347554,1118.196157,7409.733568,84.000000,411.651865,1.000000
617.000000,315.000000,290.000000,55.000000,149.000000,75.000000,58.000000,94.000000,89.000000,152.000000,520.464371,984.311482,8635.692731,125.000000,479.760707,1.000000
21.000000,15.000000,14.000000,0.000000,0.000000,3.000000,3.000000,6.000000,5.000000,9.000000,6.754888,20.897353,41.794706,9.000000,2.321928,1.000000
308.000000,174.000000,164.000000,18.000000,59.000000,34.000000,27.000000,45.000000,42.000000,72.000000,196.973737,388.246854,2055.424524,71.000000,114.190251,1.000000
1118.000000,576.000000,595.000000,128.000000,192.000000,129.000000,88.000000,158.000000,142.000000,246.000000,952.554032,1758.837791,14002.530324,170.000000,777.918351,1.000000
2691.000000,1655.000000,1602.000000,218.000000,417.000000,554.000000,473.000000,880.000000,577.000000,1353.000000,5153.055085,12410.294419,226700.685058,639.000000,12594.482503,1.000000
354.000000,216.000000,263.000000,16.000000,30.000000,84.000000,48.000000,91.000000,93.000000,139.000000,565.483989,908.943075,4431.097489,52.000000,246.172083,1.000000
