5.000000,111.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000
271.000000,643.000000,17.000000,115.000000,110.000000,1159.612511,6.857143,113.000000,1.000000
2192.000000,3002.000000,821.000000,679.000000,963.000000,20853.568742,14.400848,919.000000,1.000000
2320.000000,3048.000000,425.000000,620.000000,969.000000,20326.803001,14.830696,949.000000,1.000000
454.000000,493.000000,134.000000,155.000000,150.000000,1879.492860,10.928571,184.000000,1.000000
5.000000,111.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000
995.000000,1638.000000,882.000000,276.000000,374.000000,6760.593518,11.664804,338.000000,1.000000
34.000000,36.000000,73.000000,40.000000,0.000000,0.000000,0.000000,7.000000,1.000000
81.000000,325.000000,40.000000,57.000000,119.000000,1199.698291,1.500000,8.000000,1.000000
18.000000,31.000000,0.000000,10.000000,9.000000,41.209025,2.000000,1.000000,1.000000
2.000000,89.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
5.000000,111.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000
2320.000000,3048.000000,425.000000,620.000000,969.000000,20326.803001,14.830696,949.000000,1.000000
306.000000,413.000000,109.000000,97.000000,156.000000,2185.620666,12.782609,137.000000,1.000000
2192.000000,3002.000000,821.000000,679.000000,963.000000,20853.568742,14.400848,919.000000,1.000000
488.000000,592.000000,185.000000,147.000000,235.000000,3631.074312,11.931193,240.000000,1.000000
273.000000,402.000000,149.000000,129.000000,129.000000,1507.413860,10.625000,81.000000,1.000000
1071.000000,1379.000000,496.000000,430.000000,368.000000,8029.195363,18.397695,418.000000,1.000000
233.000000,438.000000,82.000000,122.000000,85.000000,1224.193669,9.290541,86.000000,1.000000
262.000000,608.000000,104.000000,147.000000,98.000000,1382.474357,8.597701,87.000000,1.000000
214.000000,435.000000,65.000000,114.000000,97.000000,1432.181087,9.081395,91.000000,1.000000
532.000000,1123.000000,191.000000,155.000000,355.000000,6014.889402,13.260417,225.000000,1.000000
600.000000,1175.000000,259.000000,208.000000,481.000000,8410.939071,12.872294,260.000000,1.000000
855.000000,1244.000000,100.000000,240.000000,181.000000,3892.420015,14.125749,327.000000,1.000000
526.000000,1093.000000,240.000000,207.000000,448.000000,7653.591427,12.055814,231.000000,1.000000
1247.000000,2098.000000,631.000000,537.000000,348.000000,8890.419501,18.518182,547.000000,1.000000
499.000000,953.000000,387.000000,229.000000,161.000000,3511.509185,15.821918,167.000000,1.000000
537.000000,1028.000000,409.000000,261.000000,196.000000,4401.302290,18.859551,166.000000,1.000000
178.000000,386.000000,79.000000,100.000000,87.000000,1230.602208,9.046053,78.000000,1.000000
253.000000,553.000000,118.000000,143.000000,93.000000,1268.596809,8.451220,82.000000,1.000000
219.000000,400.000000,100.000000,119.000000,82.000000,1176.147121,9.373239,83.000000,1.000000
169.000000,403.000000,62.000000,107.000000,62.000000,690.686772,7.115385,52.000000,1.000000
128.000000,293.000000,111.000000,98.000000,49.000000,466.020917,7.815789,39.000000,1.000000
869.000000,1346.000000,308.000000,307.000000,267.000000,6569.467184,18.795181,302.000000,1.000000
310.000000,411.000000,277.000000,159.000000,208.000000,3264.986440,13.873016,118.000000,1.000000
143.000000,216.000000,85.000000,46.000000,55.000000,450.946058,7.116279,57.000000,1.000000
86.000000,111.000000,45.000000,39.000000,35.000000,230.817736,5.800000,31.000000,1.000000
1488.000000,2406.000000,999.000000,552.000000,634.000000,12417.324266,14.201954,599.000000,1.000000
2320.000000,3048.000000,425.000000,620.000000,969.000000,20326.803001,14.830696,949.000000,1.000000
995.000000,1638.000000,882.000000,276.000000,374.000000,6760.593518,11.664804,338.000000,1.000000
2320.000000,3048.000000,425.000000,620.000000,969.000000,20326.803001,14.830696,949.000000,1.000000
665.000000,1100.000000,120.000000,235.000000,190.000000,4435.935386,14.795455,283.000000,1.000000
884.000000,1416.000000,131.000000,272.000000,286.000000,6429.978613,16.757463,294.000000,1.000000
1075.000000,1777.000000,113.000000,333.000000,382.000000,9263.623134,18.319559,431.000000,1.000000
2320.000000,3048.000000,425.000000,620.000000,969.000000,20326.803001,14.830696,949.000000,1.000000
995.000000,1638.000000,882.000000,276.000000,374.000000,6760.593518,11.664804,338.000000,1.000000
23.000000,30.000000,0.000000,9.000000,28.000000,187.486842,3.545455,15.000000,1.000000
345.000000,409.000000,87.000000,84.000000,178.000000,2354.856031,10.370370,119.000000,1.000000
