133.000000,5.000000,111.000000,16.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
806.000000,271.000000,643.000000,30.000000,17.000000,115.000000,12.000000,98.000000,59.000000,112.000000,110.000000,171.000000,691.261115,1159.612511,6.857143,7951.628647,113.000000,441.757147,0.386538,1.000000
4849.000000,2192.000000,3002.000000,379.000000,821.000000,679.000000,20.000000,943.000000,746.000000,1358.000000,963.000000,2104.000000,9404.329027,20853.568742,14.400848,300309.081148,919.000000,16683.837842,6.951190,1.000000
4433.000000,2320.000000,3048.000000,348.000000,425.000000,620.000000,21.000000,948.000000,710.000000,1339.000000,969.000000,2049.000000,9466.767266,20326.803001,14.830696,301460.640073,949.000000,16747.813337,6.775601,1.000000
847.000000,454.000000,493.000000,60.000000,134.000000,155.000000,17.000000,133.000000,89.000000,171.000000,150.000000,260.000000,1007.839432,1879.492860,10.928571,20540.171965,184.000000,1141.120665,0.626498,1.000000
133.000000,5.000000,111.000000,16.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
2880.000000,995.000000,1638.000000,83.000000,882.000000,276.000000,16.000000,358.000000,269.000000,522.000000,374.000000,791.000000,3101.206048,6760.593518,11.664804,78861.001481,338.000000,4381.166749,2.253531,1.000000
162.000000,34.000000,36.000000,13.000000,73.000000,40.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,1.000000
464.000000,81.000000,325.000000,57.000000,40.000000,57.000000,3.000000,116.000000,58.000000,116.000000,119.000000,174.000000,800.280683,1199.698291,1.500000,1799.547436,8.000000,99.974858,0.399899,1.000000
63.000000,18.000000,31.000000,24.000000,0.000000,10.000000,3.000000,6.000000,5.000000,8.000000,9.000000,13.000000,20.264663,41.209025,2.000000,82.418050,1.000000,4.578781,0.013736,1.000000
92.000000,2.000000,89.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
133.000000,5.000000,111.000000,16.000000,4.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000
