1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
118.000000,49.000000,33.000000,38.000000,262.396376,85.903575,0.087465,1.000000,1.000000
765.000000,94.000000,178.000000,157.000000,2035.199189,832.794151,0.678400,1.000000,1.000000
168.000000,30.000000,31.000000,22.000000,214.052718,69.121190,0.071351,1.000000,1.000000
166.000000,37.000000,21.000000,26.000000,150.414071,32.325831,0.050138,1.000000,1.000000
96.000000,47.000000,35.000000,35.000000,287.239849,82.743989,0.095747,1.000000,1.000000
707.000000,63.000000,247.000000,162.000000,2767.123451,2674.019923,0.922374,1.000000,1.000000
765.000000,94.000000,178.000000,157.000000,2035.199189,832.794151,0.678400,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
118.000000,49.000000,33.000000,38.000000,262.396376,85.903575,0.087465,1.000000,1.000000
369.000000,65.000000,96.000000,88.000000,949.536448,399.804820,0.316512,1.000000,1.000000
765.000000,94.000000,178.000000,157.000000,2035.199189,832.794151,0.678400,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
121.000000,8.000000,18.000000,22.000000,120.404654,28.094419,0.040135,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
242.000000,65.000000,48.000000,54.000000,437.371450,132.536803,0.145790,1.000000,1.000000
7.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
55.000000,11.000000,9.000000,13.000000,51.806156,5.756240,0.017269,1.000000,1.000000
278.000000,28.000000,75.000000,67.000000,709.732435,322.605652,0.236577,1.000000,1.000000
54.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
278.000000,28.000000,75.000000,67.000000,709.732435,322.605652,0.236577,1.000000,1.000000
136.000000,84.000000,21.000000,26.000000,150.414071,26.322462,0.050138,1.000000,1.000000
53.000000,20.000000,2.000000,3.000000,4.754888,0.132080,0.001585,1.000000,1.000000
53.000000,20.000000,9.000000,12.000000,50.189475,8.962406,0.016730,1.000000,1.000000
765.000000,94.000000,178.000000,157.000000,2035.199189,832.794151,0.678400,1.000000,1.000000
272.000000,97.000000,52.000000,55.000000,485.634216,119.399429,0.161878,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
71.000000,12.000000,35.000000,36.000000,274.006025,42.966895,0.091335,1.000000,1.000000
525.000000,43.000000,141.000000,137.000000,1561.567058,696.145748,0.520522,1.000000,1.000000
168.000000,30.000000,31.000000,22.000000,214.052718,69.121190,0.071351,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
101.000000,29.000000,18.000000,23.000000,126.659735,22.351718,0.042220,1.000000,1.000000
707.000000,63.000000,247.000000,162.000000,2767.123451,2674.019923,0.922374,1.000000,1.000000
242.000000,65.000000,48.000000,54.000000,437.371450,132.536803,0.145790,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
214.000000,41.000000,116.000000,81.000000,1096.794050,614.628550,0.365598,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
218.000000,27.000000,98.000000,95.000000,998.618052,319.818853,0.332873,1.000000,1.000000
102.000000,20.000000,19.000000,22.000000,133.782949,11.148579,0.044594,1.000000,1.000000
272.000000,97.000000,52.000000,55.000000,485.634216,119.399429,0.161878,1.000000,1.000000
29.000000,8.000000,16.000000,22.000000,111.485790,28.313852,0.037162,1.000000,1.000000
168.000000,30.000000,31.000000,22.000000,214.052718,69.121190,0.071351,1.000000,1.000000
369.000000,65.000000,96.000000,88.000000,949.536448,399.804820,0.316512,1.000000,1.000000
118.000000,49.000000,33.000000,38.000000,262.396376,85.903575,0.087465,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
218.000000,27.000000,98.000000,95.000000,998.618052,319.818853,0.332873,1.000000,1.000000
214.000000,41.000000,116.000000,81.000000,1096.794050,614.628550,0.365598,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
110.000000,57.000000,34.000000,37.000000,281.310482,85.397825,0.093770,1.000000,1.000000
121.000000,8.000000,18.000000,22.000000,120.404654,28.094419,0.040135,1.000000,1.000000
242.000000,65.000000,48.000000,54.000000,437.371450,132.536803,0.145790,1.000000,1.000000
47.000000,26.000000,25.000000,32.000000,190.000000,43.981481,0.063333,1.000000,1.000000
109.000000,26.000000,35.000000,32.000000,270.000000,73.500000,0.090000,1.000000,1.000000
276.000000,131.000000,40.000000,49.000000,353.726720,100.776843,0.117909,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
272.000000,97.000000,52.000000,55.000000,485.634216,119.399429,0.161878,1.000000,1.000000
765.000000,94.000000,178.000000,157.000000,2035.199189,832.794151,0.678400,1.000000,1.000000
272.000000,97.000000,52.000000,55.000000,485.634216,119.399429,0.161878,1.000000,1.000000
166.000000,37.000000,21.000000,26.000000,150.414071,32.325831,0.050138,0.000000,0.000000
278.000000,28.000000,75.000000,67.000000,709.732435,322.605652,0.236577,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
369.000000,65.000000,96.000000,88.000000,949.536448,399.804820,0.316512,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
218.000000,27.000000,98.000000,95.000000,998.618052,319.818853,0.332873,1.000000,1.000000
102.000000,20.000000,19.000000,22.000000,133.782949,11.148579,0.044594,1.000000,1.000000
369.000000,65.000000,96.000000,88.000000,949.536448,399.804820,0.316512,1.000000,1.000000
212.000000,45.000000,63.000000,68.000000,584.396433,197.361953,0.194799,1.000000,1.000000
121.000000,8.000000,18.000000,22.000000,120.404654,28.094419,0.040135,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
218.000000,27.000000,98.000000,95.000000,998.618052,319.818853,0.332873,1.000000,1.000000
765.000000,94.000000,178.000000,157.000000,2035.199189,832.794151,0.678400,1.000000,1.000000
64.000000,22.000000,13.000000,14.000000,76.147098,15.276424,0.025382,1.000000,1.000000
276.000000,131.000000,40.000000,49.000000,353.726720,100.776843,0.117909,1.000000,1.000000
276.000000,131.000000,40.000000,49.000000,353.726720,100.776843,0.117909,1.000000,1.000000
121.000000,8.000000,18.000000,22.000000,120.404654,28.094419,0.040135,1.000000,1.000000
1309.000000,171.000000,417.000000,298.000000,5301.363696,3484.111365,1.767121,1.000000,1.000000
765.000000,94.000000,178.000000,157.000000,2035.199189,832.794151,0.678400,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
102.000000,20.000000,19.000000,22.000000,133.782949,11.148579,0.044594,1.000000,1.000000
1035.000000,226.000000,332.000000,281.000000,4164.826276,2628.749665,1.388275,1.000000,1.000000
765.000000,94.000000,178.000000,157.000000,2035.199189,832.794151,0.678400,1.000000,1.000000
15.000000,8.000000,2.000000,3.000000,4.754888,0.132080,0.001585,1.000000,1.000000
278.000000,28.000000,75.000000,67.000000,709.732435,322.605652,0.236577,1.000000,1.000000
110.000000,57.000000,34.000000,37.000000,281.310482,85.397825,0.093770,1.000000,1.000000
19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
34.000000,6.000000,7.000000,6.000000,28.434588,5.528948,0.009478,1.000000,1.000000
54.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
121.000000,8.000000,18.000000,22.000000,120.404654,28.094419,0.040135,1.000000,1.000000
168.000000,30.000000,31.000000,22.000000,214.052718,69.121190,0.071351,1.000000,1.000000
