125.000000,0.000000,24.000000,3.000000,1.000000,1.000000
667.000000,30.000000,30.000000,12.000000,1.000000,1.000000
140.000000,0.000000,14.000000,5.000000,1.000000,1.000000
42.000000,3.000000,3.000000,4.000000,1.000000,1.000000
259.000000,2.000000,17.000000,7.000000,1.000000,1.000000
410.000000,16.000000,106.000000,2.000000,1.000000,1.000000
43.000000,0.000000,0.000000,5.000000,1.000000,1.000000
17.000000,0.000000,0.000000,0.000000,1.000000,1.000000
139.000000,9.000000,3.000000,3.000000,1.000000,1.000000
267.000000,9.000000,55.000000,7.000000,1.000000,1.000000
247.000000,3.000000,52.000000,7.000000,1.000000,1.000000
685.000000,20.000000,38.000000,10.000000,1.000000,1.000000
346.000000,26.000000,4.000000,5.000000,1.000000,1.000000
410.000000,16.000000,106.000000,2.000000,1.000000,1.000000
142.000000,4.000000,11.000000,3.000000,1.000000,1.000000
235.000000,8.000000,4.000000,10.000000,1.000000,1.000000
466.000000,18.000000,14.000000,6.000000,1.000000,1.000000
394.000000,11.000000,17.000000,8.000000,1.000000,1.000000
372.000000,11.000000,22.000000,9.000000,1.000000,1.000000
685.000000,20.000000,38.000000,10.000000,1.000000,1.000000
338.000000,16.000000,10.000000,5.000000,1.000000,1.000000
470.000000,12.000000,72.000000,6.000000,1.000000,1.000000
338.000000,16.000000,10.000000,5.000000,1.000000,1.000000
410.000000,16.000000,106.000000,2.000000,1.000000,1.000000
240.000000,4.000000,35.000000,8.000000,1.000000,1.000000
188.000000,11.000000,13.000000,8.000000,1.000000,1.000000
412.000000,7.000000,0.000000,10.000000,1.000000,1.000000
110.000000,1.000000,19.000000,6.000000,1.000000,1.000000
394.000000,11.000000,17.000000,8.000000,1.000000,1.000000
220.000000,3.000000,32.000000,6.000000,1.000000,1.000000
412.000000,7.000000,0.000000,10.000000,1.000000,1.000000
470.000000,12.000000,72.000000,6.000000,1.000000,1.000000
338.000000,16.000000,10.000000,5.000000,1.000000,1.000000
240.000000,4.000000,35.000000,8.000000,1.000000,1.000000
188.000000,11.000000,13.000000,8.000000,1.000000,1.000000
76.000000,0.000000,0.000000,1.000000,1.000000,1.000000
685.000000,20.000000,38.000000,10.000000,1.000000,1.000000
167.000000,3.000000,47.000000,1.000000,1.000000,1.000000
394.000000,11.000000,17.000000,8.000000,1.000000,1.000000
203.000000,11.000000,19.000000,5.000000,1.000000,1.000000
317.000000,3.000000,55.000000,7.000000,1.000000,1.000000
259.000000,2.000000,17.000000,7.000000,1.000000,1.000000
107.000000,12.000000,18.000000,7.000000,1.000000,1.000000
150.000000,2.000000,4.000000,5.000000,1.000000,1.000000
265.000000,18.000000,10.000000,9.000000,1.000000,1.000000
325.000000,6.000000,48.000000,7.000000,1.000000,1.000000
