136.000000,5.000000,1.000000,1.000000
1376.000000,12.000000,1.000000,1.000000
389.000000,11.000000,0.000000,0.000000
305.000000,6.000000,1.000000,1.000000
278.000000,9.000000,1.000000,1.000000
180.000000,6.000000,1.000000,1.000000
222.000000,10.000000,1.000000,1.000000
108.000000,1.000000,1.000000,1.000000
187.000000,4.000000,1.000000,1.000000
1154.000000,12.000000,1.000000,1.000000
421.000000,7.000000,1.000000,1.000000
1.000000,0.000000,0.000000,0.000000
256.000000,4.000000,1.000000,1.000000
183.000000,2.000000,0.000000,0.000000
1376.000000,12.000000,1.000000,1.000000
1376.000000,12.000000,1.000000,1.000000
430.000000,17.000000,1.000000,1.000000
197.000000,7.000000,1.000000,1.000000
415.000000,10.000000,1.000000,1.000000
1090.000000,10.000000,1.000000,1.000000
309.000000,10.000000,1.000000,1.000000
1090.000000,10.000000,1.000000,1.000000
172.000000,5.000000,1.000000,1.000000
183.000000,2.000000,1.000000,1.000000
790.000000,11.000000,1.000000,1.000000
496.000000,10.000000,1.000000,1.000000
1154.000000,12.000000,1.000000,1.000000
216.000000,8.000000,1.000000,1.000000
1154.000000,12.000000,1.000000,1.000000
1110.000000,15.000000,1.000000,1.000000
668.000000,11.000000,1.000000,1.000000
506.000000,14.000000,1.000000,1.000000
1376.000000,12.000000,1.000000,1.000000
154.000000,7.000000,1.000000,1.000000
240.000000,6.000000,1.000000,1.000000
389.000000,11.000000,1.000000,1.000000
180.000000,4.000000,1.000000,1.000000
312.000000,2.000000,1.000000,1.000000
4.000000,0.000000,1.000000,1.000000
624.000000,12.000000,1.000000,1.000000
135.000000,6.000000,1.000000,1.000000
288.000000,10.000000,1.000000,1.000000
172.000000,5.000000,1.000000,1.000000
2414.000000,13.000000,1.000000,1.000000
534.000000,17.000000,1.000000,1.000000
278.000000,9.000000,1.000000,1.000000
111.000000,3.000000,1.000000,1.000000
2414.000000,13.000000,1.000000,1.000000
790.000000,11.000000,1.000000,1.000000
1110.000000,15.000000,1.000000,1.000000
190.000000,6.000000,1.000000,1.000000
165.000000,4.000000,1.000000,1.000000
1110.000000,15.000000,1.000000,1.000000
163.000000,4.000000,1.000000,1.000000
116.000000,2.000000,1.000000,1.000000
218.000000,6.000000,1.000000,1.000000
114.000000,5.000000,1.000000,1.000000
